0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0
-0.004531,-0.451824,0.022995,0.037268,-0.501771,0.120651,0.000000,0.003531,-0.147289,0.3
-0.000673,-0.553963,-0.089581,0.035819,-0.551177,0.040697,0.000000,0.003652,-0.147711,0.3
-0.000344,-0.552372,-0.231190,0.035317,-0.566940,0.100702,0.000000,-0.058419,-0.105983,0.3
-0.000417,-0.538873,-0.380597,0.037878,-0.539746,0.110707,0.000000,-0.095085,-0.002190,0.3
-0.000872,-0.519469,-0.298298,0.635801,-0.566782,0.170672,0.000000,-0.072447,-0.061739,0.3

