-0.062940,0.130938,-0.003490,0.034760,0.032094,0.077957,0.087457,0.108566,1.652401,0.247259,0.204739,-0.014293
-0.091675,0.005206,0.389867,0.022883,0.009229,0.320437,0.129027,0.030946,1.770878,0.167879,0.148006,-0.011899
-0.062826,0.034823,0.239360,0.012956,0.018147,0.313826,0.099159,0.064015,1.778945,0.082664,0.151006,-0.018179
-0.057048,0.004877,0.287673,0.037444,-0.004131,0.218420,0.105874,0.075381,1.678820,0.243469,0.100258,-0.019162
-0.053797,0.025969,0.316956,0.016374,-0.015432,0.245989,0.106526,0.077183,1.767263,0.062826,0.132952,-0.013285
-0.059376,-0.002323,0.288889,0.032730,0.005894,0.213645,0.115150,0.052801,1.734026,0.083953,0.154472,-0.018668
-0.020447,0.005519,0.407424,0.010106,-0.001252,0.351564,0.113656,0.077699,1.726041,0.078302,0.167405,-0.016545
-0.077973,0.012755,0.231822,0.019902,0.044340,0.305795,0.106345,0.040802,1.800567,0.159020,0.085742,-0.014624
-0.065573,-0.008663,0.259340,0.005208,0.049053,0.327393,0.109150,0.073619,1.846516,0.200558,0.027903,-0.019831
-0.055964,0.024381,0.433434,-0.002488,0.009010,0.373970,0.105414,0.078654,1.770795,0.069420,0.108358,-0.014042
-0.090528,0.034139,0.173523,0.036162,0.044570,0.286731,0.094682,0.043440,1.700716,0.129646,0.163822,-0.019321
-0.055677,0.051822,0.271156,-0.064470,-0.019687,0.133732,0.106275,0.077529,1.763561,0.231152,0.208026,-0.012151
-0.068601,-0.010011,0.183545,0.001427,0.051228,0.279321,0.106561,0.029196,1.885740,0.085589,0.115757,-0.011738
0.021536,0.125661,0.325800,-0.049567,0.017204,0.246472,0.116920,0.053942,1.689669,0.063468,0.219011,-0.016868
-0.029412,-0.031473,0.038138,-0.065233,0.017615,0.109421,0.108815,0.074064,1.733994,0.234117,0.178830,-0.014407
-0.075941,0.053689,0.111341,0.027236,0.035077,0.267334,0.110647,0.048016,1.716395,0.194279,0.152214,-0.016929
-0.067314,-0.000772,0.181508,0.004170,0.053666,0.259008,0.110971,0.070837,1.652767,0.236271,0.188357,-0.014976
-0.068399,-0.002578,0.272315,0.040996,0.003263,0.194105,0.099897,0.085267,1.726983,0.163296,0.149147,-0.012992
-0.047371,0.015844,0.241760,-0.019965,-0.024818,0.169086,0.095158,0.046435,1.746979,0.234129,0.245639,-0.015400
-0.053004,0.053969,0.281750,-0.075185,-0.013582,0.155690,0.078428,0.073568,1.810241,0.030610,0.184986,-0.011321
-0.048841,0.003045,0.348508,0.035625,0.005478,0.292166,0.112282,0.070715,1.809168,0.041601,0.178217,-0.017308
