-0.021818,-0.006299,0.348705
-0.019393,-0.006416,0.348717
-0.016969,-0.006299,0.348705
-0.012123,-0.005480,0.348625
-0.009700,-0.004778,0.348556
-0.007277,-0.003608,0.348441
-0.004853,-0.002202,0.348304
-0.002427,-0.000444,0.348131
0.000000,0.001902,0.347901
0.002430,0.004956,0.347602
0.004866,0.009309,0.347176
-0.046232,0.009575,0.343249
-0.043756,0.005221,0.343680
-0.041296,0.002049,0.343993
-0.038845,-0.000415,0.344237
-0.036402,-0.002291,0.344422
-0.033963,-0.003813,0.344573
-0.031528,-0.005101,0.344700
-0.029096,-0.006154,0.344804
-0.026667,-0.006856,0.344874
-0.024240,-0.007440,0.344932
-0.021814,-0.007791,0.344966
-0.019390,-0.007908,0.344978
-0.016966,-0.007908,0.344978
-0.014543,-0.007557,0.344943
-0.012121,-0.007090,0.344897
-0.009698,-0.006505,0.344839
-0.007275,-0.005569,0.344747
-0.004851,-0.004516,0.344642
-0.002426,-0.003111,0.344504
0.000000,-0.001353,0.344330
0.002428,0.000523,0.344144
0.004860,0.003340,0.343866
0.009735,0.010400,0.343168
-0.051122,0.010902,0.339215
-0.048637,0.006309,0.339673
-0.046169,0.002783,0.340025
-0.043712,0.000083,0.340294
-0.041263,-0.002145,0.340517
-0.038820,-0.003902,0.340692
-0.036381,-0.005424,0.340844
-0.033946,-0.006711,0.340972
-0.031515,-0.007646,0.341066
-0.029085,-0.008464,0.341147
-0.026657,-0.009165,0.341217
-0.024231,-0.009633,0.341264
-0.021805,-0.010217,0.341322
-0.019383,-0.010100,0.341310
-0.016960,-0.010100,0.341310
-0.014538,-0.009983,0.341299
-0.012115,-0.009749,0.341275
-0.009693,-0.009516,0.341252
-0.007271,-0.008698,0.341171
-0.004848,-0.007997,0.341101
-0.002425,-0.007062,0.341007
0.000000,-0.006009,0.340902
0.002426,-0.004839,0.340785
0.004853,-0.003434,0.340645
0.007282,-0.001793,0.340482
0.009714,-0.000034,0.340306
0.012148,0.002196,0.340084
0.014586,0.004663,0.339838
0.017028,0.007486,0.339556
0.019475,0.010902,0.339215
0.021932,0.015504,0.338756
-0.056003,0.011169,0.335284
-0.053507,0.006104,0.335794
-0.051031,0.002343,0.336173
-0.048568,-0.000709,0.336480
-0.046116,-0.002936,0.336704
-0.043669,-0.004927,0.336904
-0.041228,-0.006566,0.337069
-0.038789,-0.008086,0.337222
-0.036355,-0.009255,0.337340
-0.033924,-0.010306,0.337446
-0.031494,-0.011240,0.337540
-0.029067,-0.011940,0.337610
-0.026641,-0.012524,0.337669
-0.024217,-0.012990,0.337716
-0.021793,-0.013340,0.337751
-0.019371,-0.013573,0.337774
-0.016949,-0.013690,0.337786
-0.014528,-0.013690,0.337786
-0.012107,-0.013573,0.337774
-0.009686,-0.013340,0.337751
-0.007265,-0.013107,0.337728
-0.004844,-0.012640,0.337681
-0.002422,-0.012174,0.337634
0.000000,-0.011473,0.337563
0.002423,-0.010773,0.337493
0.004847,-0.009839,0.337399
0.007272,-0.008904,0.337305
0.009698,-0.007618,0.337175
0.012127,-0.006215,0.337034
0.014558,-0.004576,0.336869
0.016991,-0.002702,0.336680
0.019429,-0.000357,0.336444
0.021873,0.002812,0.336125
0.024325,0.006810,0.335723
0.026797,0.013292,0.335071
-0.060864,0.009903,0.331508
-0.058366,0.005076,0.331998
-0.055887,0.001315,0.332379
-0.053420,-0.001736,0.332689
-0.050960,-0.004548,0.332975
-0.048511,-0.006538,0.333177
-0.046066,-0.008409,0.333367
-0.043625,-0.010045,0.333533
-0.041189,-0.011446,0.333675
-0.038756,-0.012613,0.333793
-0.036323,-0.013896,0.333924
-0.033895,-0.014712,0.334007
-0.031468,-0.015528,0.334089
-0.029044,-0.016111,0.334149
-0.026618,-0.016926,0.334231
-0.024198,-0.017042,0.334243
-0.021776,-0.017392,0.334279
-0.019356,-0.017508,0.334290
-0.016936,-0.017625,0.334302
-0.014517,-0.017508,0.334290
-0.012098,-0.017275,0.334267
-0.009679,-0.017042,0.334243
-0.007260,-0.016577,0.334196
-0.004841,-0.016111,0.334149
-0.002421,-0.015528,0.334089
0.000000,-0.014712,0.334007
0.002422,-0.013896,0.333924
0.004844,-0.012847,0.333817
0.007268,-0.011680,0.333699
0.009694,-0.010395,0.333568
0.012121,-0.008993,0.333426
0.014551,-0.007240,0.333248
0.016983,-0.005367,0.333058
0.019420,-0.003025,0.332820
0.021861,-0.000328,0.332546
0.024309,0.003195,0.332189
0.026767,0.007665,0.331735
0.029264,0.017341,0.330752
-0.065709,0.007577,0.327840
-0.063212,0.003107,0.328298
-0.060730,-0.000534,0.328671
-0.058260,-0.003699,0.328995
-0.055800,-0.006275,0.329259
-0.053347,-0.008498,0.329486
-0.050898,-0.010601,0.329702
-0.048459,-0.012003,0.329845
-0.046021,-0.013403,0.329989
-0.043587,-0.014569,0.330108
-0.041155,-0.015735,0.330227
-0.038728,-0.016434,0.330299
-0.036302,-0.017133,0.330371
-0.033878,-0.017598,0.330418
-0.031455,-0.018064,0.330466
-0.029033,-0.018413,0.330502
-0.026612,-0.018646,0.330526
-0.024192,-0.018762,0.330538
-0.021772,-0.018879,0.330549
-0.019354,-0.018762,0.330538
-0.016935,-0.018646,0.330526
-0.014516,-0.018530,0.330514
-0.012098,-0.018180,0.330478
-0.009679,-0.017831,0.330442
-0.007260,-0.017365,0.330394
-0.004840,-0.016900,0.330347
-0.002421,-0.016434,0.330299
0.000000,-0.015502,0.330204
0.002421,-0.014686,0.330120
0.004844,-0.013869,0.330036
0.007267,-0.012819,0.329929
0.009692,-0.011769,0.329821
0.012119,-0.010251,0.329666
0.014548,-0.008732,0.329510
0.016979,-0.007095,0.329343
0.019414,-0.004988,0.329127
0.021853,-0.002645,0.328887
0.024297,0.000405,0.328575
0.026750,0.004165,0.328190
0.029216,0.009462,0.327647
-0.068101,0.004195,0.324285
-0.065613,0.000434,0.324674
-0.063136,-0.002850,0.325013
-0.060673,-0.005428,0.325279
-0.058218,-0.007535,0.325497
-0.055769,-0.009405,0.325690
-0.053326,-0.010924,0.325847
-0.050886,-0.012326,0.325991
-0.048448,-0.013609,0.326124
-0.046016,-0.014542,0.326220
-0.043585,-0.015475,0.326317
-0.041156,-0.016291,0.326401
-0.038729,-0.016990,0.326473
-0.036304,-0.017572,0.326533
-0.033880,-0.018038,0.326581
-0.031457,-0.018387,0.326617
-0.029035,-0.018736,0.326653
-0.026615,-0.018853,0.326665
-0.024195,-0.018969,0.326678
-0.021775,-0.019085,0.326690
-0.019355,-0.019085,0.326690
-0.016936,-0.018969,0.326678
-0.014518,-0.018736,0.326653
-0.012099,-0.018503,0.326629
-0.009679,-0.018271,0.326605
-0.007260,-0.017805,0.326557
-0.004840,-0.017572,0.326533
-0.002421,-0.016757,0.326449
0.000000,-0.016174,0.326389
0.002421,-0.015475,0.326317
0.004844,-0.014659,0.326232
0.007267,-0.013726,0.326136
0.009692,-0.012676,0.326028
0.012118,-0.011508,0.325907
0.014545,-0.010340,0.325786
0.016976,-0.008587,0.325605
0.019410,-0.006716,0.325412
0.021846,-0.004608,0.325194
0.024288,-0.002030,0.324928
0.026735,0.001022,0.324613
0.029193,0.005253,0.324176
0.031674,0.011970,0.323482
-0.070663,0.011647,0.319606
-0.068110,0.004107,0.320392
-0.065613,-0.000241,0.320844
-0.063143,-0.003056,0.321138
-0.060681,-0.005517,0.321394
-0.058224,-0.007741,0.321626
-0.055776,-0.009495,0.321808
-0.053333,-0.011014,0.321967
-0.050892,-0.012415,0.322112
-0.048456,-0.013582,0.322234
-0.046021,-0.014749,0.322356
-0.043590,-0.015681,0.322453
-0.041162,-0.016381,0.322526
-0.038734,-0.017080,0.322598
-0.036308,-0.017662,0.322659
-0.033884,-0.018128,0.322708
-0.031461,-0.018594,0.322756
-0.029038,-0.018943,0.322792
-0.026618,-0.019059,0.322805
-0.024195,-0.019525,0.322853
-0.021777,-0.019292,0.322829
-0.019356,-0.019525,0.322853
-0.016938,-0.019292,0.322829
-0.014518,-0.019176,0.322817
-0.012099,-0.019176,0.322817
-0.009680,-0.018594,0.322756
-0.007261,-0.018244,0.322720
-0.004841,-0.017895,0.322683
-0.002421,-0.017313,0.322623
0.000000,-0.016847,0.322574
0.002421,-0.016148,0.322501
0.004844,-0.015448,0.322428
0.007267,-0.014632,0.322343
0.009691,-0.013699,0.322246
0.012117,-0.012649,0.322137
0.014544,-0.011364,0.322003
0.016974,-0.009962,0.321857
0.019405,-0.008325,0.321686
0.021840,-0.006453,0.321492
0.024280,-0.004111,0.321248
0.026725,-0.001297,0.320954
0.029178,0.002343,0.320575
0.031644,0.007049,0.320085
-0.068146,0.005784,0.316312
-0.065639,0.000845,0.316830
-0.063160,-0.002558,0.317188
-0.060693,-0.005254,0.317471
-0.058235,-0.007596,0.317717
-0.055785,-0.009467,0.317913
-0.053340,-0.011103,0.318085
-0.050899,-0.012505,0.318233
-0.048461,-0.013789,0.318367
-0.046027,-0.014839,0.318478
-0.043595,-0.015771,0.318576
-0.041166,-0.016587,0.318661
-0.038738,-0.017287,0.318735
-0.036312,-0.017869,0.318796
-0.033887,-0.018451,0.318857
-0.031464,-0.018801,0.318894
-0.029041,-0.019150,0.318931
-0.026618,-0.019615,0.318979
-0.024198,-0.019732,0.318992
-0.021779,-0.019615,0.318979
-0.019359,-0.019615,0.318979
-0.016938,-0.019848,0.319004
-0.014520,-0.019499,0.318967
-0.012100,-0.019266,0.318943
-0.009681,-0.019033,0.318918
-0.007261,-0.018684,0.318882
-0.004841,-0.018335,0.318845
-0.002421,-0.017869,0.318796
0.000000,-0.017403,0.318747
0.002421,-0.016820,0.318686
0.004843,-0.016354,0.318637
0.007266,-0.015422,0.318539
0.009690,-0.014605,0.318453
0.012116,-0.013672,0.318355
0.014543,-0.012505,0.318233
0.016971,-0.011220,0.318098
0.019401,-0.010052,0.317975
0.021835,-0.008181,0.317778
0.024273,-0.006074,0.317557
0.026715,-0.003614,0.317299
0.029165,-0.000446,0.316966
0.031623,0.003549,0.316546
0.034101,0.009437,0.315928
-0.065669,0.002167,0.312788
-0.063178,-0.001943,0.313223
-0.060706,-0.004992,0.313546
-0.058243,-0.007685,0.313832
-0.055794,-0.009439,0.314017
-0.053348,-0.011076,0.314191
-0.050906,-0.012594,0.314352
-0.048468,-0.013879,0.314488
-0.046032,-0.015045,0.314611
-0.043600,-0.015978,0.314710
-0.041170,-0.016794,0.314796
-0.038742,-0.017493,0.314871
-0.036316,-0.018076,0.314932
-0.033891,-0.018658,0.314994
-0.031467,-0.019007,0.315031
-0.029044,-0.019357,0.315068
-0.026623,-0.019589,0.315093
-0.024201,-0.019822,0.315117
-0.021780,-0.019939,0.315130
-0.019360,-0.019939,0.315130
-0.016940,-0.019939,0.315130
-0.014521,-0.019822,0.315117
-0.012101,-0.019706,0.315105
-0.009681,-0.019473,0.315080
-0.007262,-0.019124,0.315043
-0.004841,-0.019007,0.315031
-0.002421,-0.018425,0.314969
0.000000,-0.017959,0.314920
0.002421,-0.017493,0.314871
0.004843,-0.016911,0.314809
0.007266,-0.016211,0.314735
0.009690,-0.015395,0.314648
0.012115,-0.014579,0.314562
0.014541,-0.013762,0.314475
0.016969,-0.012478,0.314339
0.019399,-0.011076,0.314191
0.021831,-0.009673,0.314042
0.024267,-0.007802,0.313844
0.026707,-0.005577,0.313608
0.029153,-0.002881,0.313323
0.031607,0.000640,0.312950
0.034075,0.005343,0.312452
0.036574,0.013244,0.311615
-0.065770,0.008319,0.308227
-0.063225,0.000669,0.309044
-0.060735,-0.003556,0.309495
-0.058264,-0.006720,0.309833
-0.055806,-0.009178,0.310095
-0.053357,-0.011049,0.310295
-0.050912,-0.012684,0.310470
-0.048473,-0.014085,0.310619
-0.046038,-0.015135,0.310731
-0.043605,-0.016185,0.310844
-0.041175,-0.017001,0.310931
-0.038746,-0.017700,0.311005
-0.036319,-0.018399,0.311080
-0.033894,-0.018865,0.311130
-0.031470,-0.019331,0.311180
-0.029047,-0.019680,0.311217
-0.026625,-0.019913,0.311242
-0.024204,-0.020029,0.311254
-0.021782,-0.020262,0.311279
-0.019362,-0.020262,0.311279
-0.016942,-0.020262,0.311279
-0.014522,-0.020145,0.311267
-0.012102,-0.020029,0.311254
-0.009682,-0.019796,0.311229
-0.007262,-0.019563,0.311204
-0.004842,-0.019331,0.311180
-0.002421,-0.018981,0.311142
0.000000,-0.018515,0.311092
0.002421,-0.018049,0.311043
0.004844,-0.017467,0.310980
0.007266,-0.016884,0.310918
0.009690,-0.016185,0.310844
0.012114,-0.015485,0.310769
0.014540,-0.014552,0.310669
0.016968,-0.013501,0.310557
0.019396,-0.012567,0.310457
0.021828,-0.010932,0.310283
0.024262,-0.009412,0.310120
0.026700,-0.007423,0.309908
0.029143,-0.005080,0.309658
0.031593,-0.002032,0.309332
0.034054,0.001962,0.308905
0.036535,0.007847,0.308277
-0.060795,0.000111,0.305199
-0.058307,-0.004114,0.305654
-0.055838,-0.007278,0.305995
-0.053379,-0.009852,0.306272
-0.050925,-0.012307,0.306536
-0.048483,-0.013825,0.306700
-0.046044,-0.015225,0.306851
-0.043609,-0.016391,0.306976
-0.041179,-0.017208,0.307064
-0.038749,-0.018023,0.307152
-0.036323,-0.018606,0.307215
-0.033898,-0.019072,0.307265
-0.031473,-0.019537,0.307315
-0.029050,-0.019887,0.307353
-0.026628,-0.020120,0.307378
-0.024206,-0.020352,0.307403
-0.021785,-0.020469,0.307415
-0.019364,-0.020585,0.307428
-0.016943,-0.020585,0.307428
-0.014523,-0.020469,0.307415
-0.012103,-0.020352,0.307403
-0.009683,-0.020236,0.307390
-0.007262,-0.020003,0.307365
-0.004842,-0.019654,0.307328
-0.002421,-0.019421,0.307302
0.000000,-0.018955,0.307252
0.002422,-0.018606,0.307215
0.004844,-0.018140,0.307164
0.007266,-0.017557,0.307102
0.009690,-0.016974,0.307039
0.012114,-0.016275,0.306964
0.014540,-0.015458,0.306876
0.016966,-0.014525,0.306775
0.019395,-0.013474,0.306662
0.021825,-0.012190,0.306524
0.024257,-0.010904,0.306385
0.026694,-0.009150,0.306196
0.029134,-0.007044,0.305970
0.031581,-0.004466,0.305692
0.034037,-0.000946,0.305313
0.036509,0.003991,0.304781
0.039009,0.011535,0.303969
-0.063396,0.011330,0.300076
-0.060837,0.002491,0.301036
-0.058340,-0.002326,0.301559
-0.055866,-0.005727,0.301928
-0.053403,-0.008537,0.302233
-0.050949,-0.010877,0.302487
-0.048500,-0.012980,0.302715
-0.046055,-0.014848,0.302918
-0.043616,-0.016365,0.303083
-0.041183,-0.017414,0.303197
-0.038754,-0.018230,0.303285
-0.036327,-0.018813,0.303349
-0.033900,-0.019395,0.303412
-0.031476,-0.019744,0.303450
-0.029053,-0.020094,0.303488
-0.026630,-0.020443,0.303526
-0.024208,-0.020559,0.303538
-0.021786,-0.020792,0.303563
-0.019366,-0.020792,0.303563
-0.016945,-0.020792,0.303563
-0.014524,-0.020792,0.303563
-0.012104,-0.020676,0.303551
-0.009683,-0.020559,0.303538
-0.007263,-0.020327,0.303513
-0.004842,-0.020094,0.303488
-0.002421,-0.019861,0.303462
0.000000,-0.019511,0.303424
0.002422,-0.019279,0.303399
0.004844,-0.018696,0.303336
0.007266,-0.018230,0.303285
0.009690,-0.017647,0.303222
0.012114,-0.016948,0.303146
0.014539,-0.016248,0.303070
0.016965,-0.015432,0.302981
0.019393,-0.014498,0.302880
0.021823,-0.013448,0.302766
0.024254,-0.012163,0.302627
0.026687,-0.010877,0.302487
0.029127,-0.008772,0.302258
0.031571,-0.006547,0.302017
0.034023,-0.003382,0.301673
0.038971,0.006494,0.300601
-0.060859,0.003462,0.297021
-0.058358,-0.001593,0.297574
-0.055879,-0.005347,0.297985
-0.053419,-0.007924,0.298267
-0.050962,-0.010382,0.298536
-0.048512,-0.012486,0.298766
-0.046065,-0.014588,0.298997
-0.043625,-0.016105,0.299163
-0.041189,-0.017505,0.299316
-0.038758,-0.018437,0.299418
-0.036330,-0.019136,0.299494
-0.033902,-0.019835,0.299571
-0.031479,-0.020068,0.299596
-0.029055,-0.020417,0.299634
-0.026633,-0.020650,0.299660
-0.024210,-0.020883,0.299685
-0.021789,-0.020999,0.299698
-0.019367,-0.021116,0.299711
-0.016946,-0.021116,0.299711
-0.014525,-0.021116,0.299711
-0.012105,-0.020999,0.299698
-0.009684,-0.020883,0.299685
-0.007263,-0.020766,0.299673
-0.004842,-0.020534,0.299647
-0.002421,-0.020301,0.299622
0.000000,-0.019951,0.299584
0.002422,-0.019602,0.299545
0.004844,-0.019253,0.299507
0.007266,-0.018787,0.299456
0.009690,-0.018320,0.299405
0.012114,-0.017738,0.299341
0.014538,-0.017155,0.299277
0.016965,-0.016338,0.299188
0.019392,-0.015522,0.299099
0.021820,-0.014588,0.298997
0.024251,-0.013421,0.298869
0.026683,-0.012252,0.298741
0.029121,-0.010499,0.298549
0.031563,-0.008276,0.298306
0.034011,-0.005699,0.298024
0.038945,0.002874,0.297085
0.041457,0.011243,0.296169
-0.060871,0.003610,0.293094
-0.058368,-0.001564,0.293665
-0.055888,-0.005319,0.294079
-0.053426,-0.008014,0.294377
-0.050969,-0.010471,0.294648
-0.048520,-0.012459,0.294867
-0.046073,-0.014445,0.295086
-0.043631,-0.016195,0.295279
-0.041193,-0.017711,0.295447
-0.038761,-0.018760,0.295562
-0.036333,-0.019343,0.295627
-0.033908,-0.019809,0.295678
-0.031482,-0.020275,0.295729
-0.029058,-0.020624,0.295768
-0.026635,-0.020857,0.295794
-0.024213,-0.021090,0.295819
-0.021791,-0.021206,0.295832
-0.019369,-0.021323,0.295845
-0.016948,-0.021439,0.295858
-0.014526,-0.021672,0.295884
-0.012106,-0.021323,0.295845
-0.009685,-0.021323,0.295845
-0.007264,-0.021206,0.295832
-0.004843,-0.020973,0.295806
-0.002421,-0.020741,0.295781
0.000000,-0.020508,0.295755
0.002422,-0.020158,0.295717
0.004844,-0.019809,0.295678
0.007266,-0.019460,0.295639
0.009690,-0.018993,0.295588
0.012113,-0.018527,0.295537
0.014538,-0.017945,0.295472
0.016964,-0.017245,0.295395
0.019390,-0.016545,0.295318
0.021818,-0.015612,0.295215
0.024249,-0.014561,0.295099
0.026680,-0.013394,0.294970
0.029115,-0.011991,0.294816
0.031555,-0.010120,0.294609
0.034000,-0.007779,0.294351
0.036455,-0.004615,0.294002
0.038921,-0.000507,0.293548
0.041415,0.006083,0.292821
-0.063430,0.011660,0.288287
-0.058366,-0.002357,0.289846
-0.055891,-0.005759,0.290224
-0.053427,-0.008571,0.290537
-0.050972,-0.010912,0.290797
-0.048521,-0.013016,0.291031
-0.046076,-0.014885,0.291239
-0.043632,-0.016752,0.291447
-0.041195,-0.018152,0.291603
-0.038764,-0.019084,0.291706
-0.036336,-0.019667,0.291771
-0.033910,-0.020132,0.291823
-0.031486,-0.020482,0.291862
-0.029061,-0.020831,0.291901
-0.026637,-0.021181,0.291939
-0.024215,-0.021297,0.291952
-0.021793,-0.021530,0.291978
-0.019371,-0.021646,0.291991
-0.016949,-0.021646,0.291991
-0.014528,-0.021646,0.291991
-0.012107,-0.021646,0.291991
-0.009685,-0.021646,0.291991
-0.007264,-0.021530,0.291978
-0.004843,-0.021413,0.291965
-0.002422,-0.021181,0.291939
0.000000,-0.020948,0.291914
0.002422,-0.020948,0.291914
0.004844,-0.020365,0.291849
0.007267,-0.020016,0.291810
0.009690,-0.019667,0.291771
0.012113,-0.019200,0.291719
0.014538,-0.018734,0.291667
0.016963,-0.018152,0.291603
0.019389,-0.017452,0.291525
0.021817,-0.016635,0.291434
0.024245,-0.015819,0.291343
0.026678,-0.014535,0.291200
0.029111,-0.013250,0.291057
0.031549,-0.011613,0.290875
0.033992,-0.009508,0.290641
0.036445,-0.006463,0.290303
0.038914,-0.002005,0.289807
0.041431,0.007056,0.288799
-0.063386,0.007912,0.284787
-0.060850,0.000727,0.285593
-0.058358,-0.003619,0.286080
-0.055885,-0.006903,0.286448
-0.053423,-0.009597,0.286750
-0.050969,-0.011820,0.286999
-0.048519,-0.013924,0.287235
-0.046073,-0.015792,0.287444
-0.043631,-0.017542,0.287641
-0.041195,-0.018825,0.287784
-0.038767,-0.019408,0.287850
-0.036339,-0.019990,0.287915
-0.033912,-0.020573,0.287980
-0.031488,-0.020805,0.288006
-0.029064,-0.021155,0.288045
-0.026640,-0.021388,0.288072
-0.024217,-0.021620,0.288098
-0.021795,-0.021737,0.288111
-0.019373,-0.021853,0.288124
-0.016951,-0.021970,0.288137
-0.014529,-0.021970,0.288137
-0.012108,-0.021970,0.288137
-0.009686,-0.021970,0.288137
-0.007265,-0.021853,0.288124
-0.004843,-0.021737,0.288111
-0.002422,-0.021620,0.288098
0.000000,-0.021504,0.288085
0.002422,-0.021271,0.288058
0.004844,-0.021038,0.288032
0.007267,-0.020689,0.287993
0.009690,-0.020340,0.287954
0.012113,-0.019990,0.287915
0.014537,-0.019524,0.287863
0.016962,-0.018941,0.287797
0.019389,-0.018242,0.287719
0.021817,-0.017309,0.287614
0.024247,-0.016142,0.287484
0.026680,-0.014858,0.287340
0.029114,-0.013456,0.287183
0.031557,-0.011118,0.286920
0.034005,-0.008426,0.286619
0.036466,-0.004558,0.286185
0.038950,0.001433,0.285514
-0.063344,0.004288,0.281279
-0.060829,-0.001477,0.281930
-0.058343,-0.005468,0.282381
-0.055875,-0.008398,0.282712
-0.053416,-0.010857,0.282990
-0.050962,-0.013079,0.283241
-0.048514,-0.015065,0.283465
-0.046069,-0.016933,0.283676
-0.043631,-0.018216,0.283821
-0.041199,-0.019148,0.283926
-0.038770,-0.019731,0.283992
-0.036343,-0.020197,0.284045
-0.033915,-0.020896,0.284124
-0.031491,-0.021013,0.284137
-0.029067,-0.021362,0.284177
-0.026643,-0.021595,0.284203
-0.024220,-0.021711,0.284216
-0.021797,-0.021944,0.284242
-0.019375,-0.022061,0.284255
-0.016952,-0.022177,0.284269
-0.014530,-0.022293,0.284282
-0.012109,-0.022293,0.284282
-0.009687,-0.022293,0.284282
-0.007265,-0.022293,0.284282
-0.004844,-0.022177,0.284269
-0.002422,-0.022061,0.284255
0.000000,-0.021944,0.284242
0.002422,-0.021828,0.284229
0.004844,-0.021478,0.284190
0.007267,-0.021013,0.284137
0.009691,-0.020430,0.284071
0.012115,-0.019848,0.284005
0.014542,-0.018682,0.283874
0.016969,-0.017749,0.283768
0.019398,-0.016816,0.283663
0.021828,-0.015649,0.283531
0.024259,-0.014598,0.283412
0.026694,-0.013196,0.283254
0.029131,-0.011676,0.283082
0.031575,-0.009335,0.282818
0.034027,-0.006289,0.282474
0.036494,-0.001829,0.281970
0.039004,0.006881,0.280986
-0.065864,0.009272,0.276795
-0.063306,0.000904,0.277748
-0.060805,-0.003914,0.278297
-0.058326,-0.007433,0.278697
-0.055862,-0.010127,0.279004
-0.053405,-0.012467,0.279271
-0.050953,-0.014571,0.279510
-0.048506,-0.016439,0.279723
-0.046066,-0.017840,0.279882
-0.043632,-0.018773,0.279988
-0.041202,-0.019472,0.280068
-0.038773,-0.020055,0.280134
-0.036346,-0.020521,0.280187
