-0.012218,0.035173,0.379892
-0.033973,0.003543,0.378858
-0.026665,-0.001145,0.379285
-0.019386,-0.002666,0.379423
-0.012120,-0.001379,0.379306
-0.004853,0.002839,0.378922
-0.038880,0.008977,0.374474
-0.031584,0.008153,0.374549
-0.024267,0.002986,0.375024
-0.016984,0.002165,0.375099
-0.009711,0.005098,0.374830
-0.041336,0.011126,0.370383
-0.034034,0.010184,0.370470
-0.026702,0.003602,0.371081
-0.019411,0.001725,0.371255
-0.012136,0.003133,0.371124
-0.004861,0.009360,0.370547
-0.033969,0.001051,0.367431
-0.026666,-0.003048,0.367815
-0.019388,-0.004335,0.367936
-0.012120,-0.003282,0.367837
-0.004852,0.000465,0.367486
0.002431,0.010332,0.366563
-0.033971,0.000611,0.363586
-0.026666,-0.003605,0.363984
-0.019387,-0.005126,0.364128
-0.012120,-0.003839,0.364007
-0.004852,-0.000092,0.363652
0.002431,0.009657,0.362731
-0.033978,0.000758,0.359684
-0.026671,-0.003576,0.360098
-0.019391,-0.004863,0.360220
-0.012122,-0.003810,0.360120
-0.004853,0.000054,0.359751
0.002432,0.010041,0.358799
-0.033984,0.000904,0.355781
-0.026675,-0.003431,0.356198
-0.019394,-0.004835,0.356334
-0.012124,-0.003782,0.356232
-0.004854,0.000084,0.355860
0.002433,0.010307,0.354876
-0.031556,0.000113,0.351968
-0.024254,-0.003519,0.352320
-0.016975,-0.004222,0.352389
-0.009705,-0.001880,0.352161
-0.043802,0.010605,0.347049
-0.036415,0.000025,0.348085
-0.029102,-0.004544,0.348533
-0.021818,-0.006299,0.348705
-0.012123,-0.005480,0.348625
-0.004853,-0.002202,0.348304
0.002430,0.004956,0.347602
-0.043756,0.005221,0.343680
-0.036402,-0.002291,0.344422
-0.029096,-0.006154,0.344804
-0.021814,-0.007791,0.344966
-0.014543,-0.007557,0.344943
-0.007275,-0.005569,0.344747
0.000000,-0.001353,0.344330
0.009735,0.010400,0.343168
-0.046169,0.002783,0.340025
-0.038820,-0.003902,0.340692
-0.031515,-0.007646,0.341066
-0.024231,-0.009633,0.341264
-0.016960,-0.010100,0.341310
-0.009693,-0.009516,0.341252
-0.002425,-0.007062,0.341007
0.004853,-0.003434,0.340645
0.012148,0.002196,0.340084
0.019475,0.010902,0.339215
-0.053507,0.006104,0.335794
-0.046116,-0.002936,0.336704
-0.038789,-0.008086,0.337222
-0.031494,-0.011240,0.337540
-0.024217,-0.012990,0.337716
-0.016949,-0.013690,0.337786
-0.009686,-0.013340,0.337751
-0.002422,-0.012174,0.337634
0.004847,-0.009839,0.337399
0.012127,-0.006215,0.337034
0.019429,-0.000357,0.336444
0.026797,0.013292,0.335071
-0.055887,0.001315,0.332379
-0.048511,-0.006538,0.333177
-0.041189,-0.011446,0.333675
-0.033895,-0.014712,0.334007
-0.026618,-0.016926,0.334231
-0.019356,-0.017508,0.334290
-0.012098,-0.017275,0.334267
-0.004841,-0.016111,0.334149
0.002422,-0.013896,0.333924
0.009694,-0.010395,0.333568
0.016983,-0.005367,0.333058
0.024309,0.003195,0.332189
-0.065709,0.007577,0.327840
-0.058260,-0.003699,0.328995
-0.050898,-0.010601,0.329702
-0.043587,-0.014569,0.330108
-0.036302,-0.017133,0.330371
-0.029033,-0.018413,0.330502
-0.021772,-0.018879,0.330549
-0.014516,-0.018530,0.330514
-0.007260,-0.017365,0.330394
0.000000,-0.015502,0.330204
0.007267,-0.012819,0.329929
0.014548,-0.008732,0.329510
0.021853,-0.002645,0.328887
0.029216,0.009462,0.327647
-0.063136,-0.002850,0.325013
-0.055769,-0.009405,0.325690
-0.048448,-0.013609,0.326124
-0.041156,-0.016291,0.326401
-0.033880,-0.018038,0.326581
-0.026615,-0.018853,0.326665
-0.019355,-0.019085,0.326690
-0.012099,-0.018503,0.326629
-0.004840,-0.017572,0.326533
0.002421,-0.015475,0.326317
0.009692,-0.012676,0.326028
0.016976,-0.008587,0.325605
0.024288,-0.002030,0.324928
0.031674,0.011970,0.323482
-0.065613,-0.000241,0.320844
-0.058224,-0.007741,0.321626
-0.050892,-0.012415,0.322112
-0.043590,-0.015681,0.322453
-0.036308,-0.017662,0.322659
-0.029038,-0.018943,0.322792
-0.021777,-0.019292,0.322829
-0.014518,-0.019176,0.322817
-0.007261,-0.018244,0.322720
0.000000,-0.016847,0.322574
0.007267,-0.014632,0.322343
0.014544,-0.011364,0.322003
0.021840,-0.006453,0.321492
0.029178,0.002343,0.320575
-0.065639,0.000845,0.316830
-0.058235,-0.007596,0.317717
-0.050899,-0.012505,0.318233
-0.043595,-0.015771,0.318576
-0.036312,-0.017869,0.318796
-0.029041,-0.019150,0.318931
-0.021779,-0.019615,0.318979
-0.014520,-0.019499,0.318967
-0.007261,-0.018684,0.318882
0.000000,-0.017403,0.318747
0.007266,-0.015422,0.318539
0.014543,-0.012505,0.318233
0.021835,-0.008181,0.317778
0.029165,-0.000446,0.316966
-0.065669,0.002167,0.312788
-0.058243,-0.007685,0.313832
-0.050906,-0.012594,0.314352
-0.043600,-0.015978,0.314710
-0.036316,-0.018076,0.314932
-0.029044,-0.019357,0.315068
-0.021780,-0.019939,0.315130
-0.014521,-0.019822,0.315117
-0.007262,-0.019124,0.315043
0.000000,-0.017959,0.314920
0.007266,-0.016211,0.314735
0.014541,-0.013762,0.314475
0.021831,-0.009673,0.314042
0.029153,-0.002881,0.313323
0.036574,0.013244,0.311615
-0.060735,-0.003556,0.309495
-0.053357,-0.011049,0.310295
-0.046038,-0.015135,0.310731
-0.038746,-0.017700,0.311005
-0.031470,-0.019331,0.311180
-0.024204,-0.020029,0.311254
-0.016942,-0.020262,0.311279
-0.009682,-0.019796,0.311229
-0.002421,-0.018981,0.311142
0.004844,-0.017467,0.310980
0.012114,-0.015485,0.310769
0.019396,-0.012567,0.310457
0.026700,-0.007423,0.309908
0.034054,0.001962,0.308905
-0.058307,-0.004114,0.305654
-0.050925,-0.012307,0.306536
-0.043609,-0.016391,0.306976
-0.036323,-0.018606,0.307215
-0.029050,-0.019887,0.307353
-0.021785,-0.020469,0.307415
-0.014523,-0.020469,0.307415
-0.007262,-0.020003,0.307365
0.000000,-0.018955,0.307252
0.007266,-0.017557,0.307102
0.014540,-0.015458,0.306876
0.021825,-0.012190,0.306524
0.029134,-0.007044,0.305970
0.036509,0.003991,0.304781
-0.060837,0.002491,0.301036
-0.053403,-0.008537,0.302233
-0.046055,-0.014848,0.302918
-0.038754,-0.018230,0.303285
-0.031476,-0.019744,0.303450
-0.024208,-0.020559,0.303538
-0.016945,-0.020792,0.303563
-0.009683,-0.020559,0.303538
-0.002421,-0.019861,0.303462
0.004844,-0.018696,0.303336
0.012114,-0.016948,0.303146
0.019393,-0.014498,0.302880
0.026687,-0.010877,0.302487
0.034023,-0.003382,0.301673
-0.058358,-0.001593,0.297574
-0.050962,-0.010382,0.298536
-0.043625,-0.016105,0.299163
-0.036330,-0.019136,0.299494
-0.029055,-0.020417,0.299634
-0.021789,-0.020999,0.299698
-0.014525,-0.021116,0.299711
-0.007263,-0.020766,0.299673
0.000000,-0.019951,0.299584
0.007266,-0.018787,0.299456
0.014538,-0.017155,0.299277
0.021820,-0.014588,0.298997
0.029121,-0.010499,0.298549
0.038945,0.002874,0.297085
-0.058368,-0.001564,0.293665
-0.050969,-0.010471,0.294648
-0.043631,-0.016195,0.295279
-0.036333,-0.019343,0.295627
-0.029058,-0.020624,0.295768
-0.021791,-0.021206,0.295832
-0.014526,-0.021672,0.295884
-0.007264,-0.021206,0.295832
0.000000,-0.020508,0.295755
0.007266,-0.019460,0.295639
0.014538,-0.017945,0.295472
0.021818,-0.015612,0.295215
0.029115,-0.011991,0.294816
0.036455,-0.004615,0.294002
-0.063430,0.011660,0.288287
-0.053427,-0.008571,0.290537
-0.046076,-0.014885,0.291239
-0.038764,-0.019084,0.291706
-0.031486,-0.020482,0.291862
-0.024215,-0.021297,0.291952
-0.016949,-0.021646,0.291991
-0.009685,-0.021646,0.291991
-0.002422,-0.021181,0.291939
0.004844,-0.020365,0.291849
0.012113,-0.019200,0.291719
0.019389,-0.017452,0.291525
0.026678,-0.014535,0.291200
0.033992,-0.009508,0.290641
0.041431,0.007056,0.288799
-0.058358,-0.003619,0.286080
-0.050969,-0.011820,0.286999
-0.043631,-0.017542,0.287641
-0.036339,-0.019990,0.287915
-0.029064,-0.021155,0.288045
-0.021795,-0.021737,0.288111
-0.014529,-0.021970,0.288137
-0.007265,-0.021853,0.288124
0.000000,-0.021504,0.288085
0.007267,-0.020689,0.287993
0.014537,-0.019524,0.287863
0.021817,-0.017309,0.287614
0.029114,-0.013456,0.287183
0.036466,-0.004558,0.286185
-0.060829,-0.001477,0.281930
-0.053416,-0.010857,0.282990
-0.046069,-0.016933,0.283676
-0.038770,-0.019731,0.283992
-0.031491,-0.021013,0.284137
-0.024220,-0.021711,0.284216
-0.016952,-0.022177,0.284269
-0.009687,-0.022293,0.284282
-0.002422,-0.022061,0.284255
0.004844,-0.021478,0.284190
0.012115,-0.019848,0.284005
0.019398,-0.016816,0.283663
0.026694,-0.013196,0.283254
0.034027,-0.006289,0.282474
-0.065864,0.009272,0.276795
-0.058326,-0.007433,0.278697
-0.050953,-0.014571,0.279510
-0.043632,-0.018773,0.279988
-0.036346,-0.020521,0.280187
-0.029070,-0.021569,0.280307
-0.021799,-0.022151,0.280373
-0.014531,-0.022617,0.280426
-0.007266,-0.022501,0.280413
0.000000,-0.021103,0.280254
0.007272,-0.018773,0.279988
0.014552,-0.016323,0.279709
0.021840,-0.013870,0.279430
0.029148,-0.009776,0.278964
0.036527,0.001492,0.277681
-0.060779,-0.006467,0.274680
-0.053392,-0.014194,0.275566
-0.046066,-0.018513,0.276062
-0.038776,-0.020378,0.276276
-0.031498,-0.021427,0.276396
-0.024225,-0.022242,0.276490
-0.016956,-0.022475,0.276516
-0.009692,-0.021311,0.276383
-0.002424,-0.018980,0.276115
0.004851,-0.016880,0.275874
0.012133,-0.014778,0.275633
0.019421,-0.012908,0.275419
0.026719,-0.010334,0.275123
0.034059,-0.003534,0.274343
-0.063233,-0.005501,0.270659
-0.055829,-0.014050,0.271648
-0.048502,-0.018137,0.272120
-0.041208,-0.020120,0.272349
-0.033926,-0.021401,0.272498
-0.026653,-0.021984,0.272565
-0.019390,-0.020586,0.272403
-0.012124,-0.018604,0.272174
-0.004852,-0.016737,0.271958
0.002427,-0.015102,0.271769
0.009709,-0.014050,0.271648
0.016996,-0.012998,0.271526
0.024288,-0.011477,0.271350
0.031604,-0.007260,0.270863
-0.070819,0.011965,0.264713
-0.063198,-0.008639,0.267114
-0.055816,-0.015776,0.267945
-0.048501,-0.018927,0.268313
-0.041211,-0.020560,0.268503
-0.033934,-0.021026,0.268557
-0.026673,-0.019277,0.268353
-0.019407,-0.017527,0.268149
-0.012132,-0.016360,0.268013
-0.004854,-0.015659,0.267932
0.002427,-0.014958,0.267850
